real_A1, imag_A1, real_A2, imag_A2, tlast
e9e0, 77e6, 8f26, 03d5, 0
470f, 3b7a, c1fb, 325b, 0
8fbd, ab7f, 4b9e, 0bdf, 0
809d, 9592, 83c1, 086b, 0
bae4, 3aa0, 989c, 0b99, 0
e3fd, c296, 9841, 7335, 0
a604, 994e, 0e28, 16fc, 0
36e1, 6aa4, 038f, e981, 0
1e15, 0840, 9ff1, e297, 0
90d2, 0df7, ea7a, 6ba4, 0
a464, 30c5, fcd0, b457, 0
5ee7, 8aad, 9a06, bd94, 0
e616, 76d2, a2cb, a458, 0
7494, 3013, 64ef, 8c4f, 0
476f, 37ac, c62a, e562, 0
3b85, dc73, 4270, a7e0, 0
4dc1, 8e7c, 2284, 55ff, 1
6cfc, 4501, ef49, fee4, 0
ff68, 8d33, 087c, 6bec, 0
3c3b, 3925, 148d, 8d99, 0
0743, 34a2, f3a0, b785, 0
048c, 8086, f0a7, ba77, 0
5f5c, e7ac, d742, 45d4, 0
2225, b3d6, 458f, 6308, 0
dc7e, 6326, 7d63, 45c4, 0
135f, f54f, 1c9d, 7c63, 0
0aec, 6eb0, 0602, 5fd7, 0
1314, b1de, f29c, c73e, 0
cf94, df4b, 61a7, c7bf, 0
1e7b, 6850, 7693, 5aed, 0
b3f3, 006c, ab96, 04a3, 0
96d4, a960, 2fa7, bd4c, 0
4f06, 60f7, 906b, f138, 0
d423, 14ca, 679d, 8f28, 0
65b3, b69f, 506c, e1ec, 0
6492, 6346, efb4, 60ae, 0
1908, 6daf, c6ea, 7bb9, 1
4c1b, b5d2, 34c3, 95eb, 0
6cec, 3a69, e519, 4d3f, 0
e358, 695b, d542, e347, 0
2451, c71c, b205, 96eb, 0
1924, 0e7a, a4e6, 7cf4, 0
08e3, 872c, aee8, f2b0, 0
43ef, 538c, 964d, a0ee, 0
a372, 9593, d30e, a5d3, 0
8ffe, ff85, 9f5b, ec72, 0
012c, 3f85, 5d87, bcb5, 0
c295, 54a9, 84b2, e951, 0
2efa, 94ac, c2a8, f28c, 0
28bf, 7a2b, 7103, 6620, 0
6f7e, 9c54, 02b9, dd9e, 0
f529, 56e6, 3ee1, 89c6, 0
63e4, 54dc, 8da1, 52a5, 0
6004, bd85, df66, 17e2, 0
5976, 24f0, 3945, 9153, 0
edc2, dc9e, 275d, a10b, 0
7cdf, e857, aaf6, 0aa8, 1
2e10, b293, ea8a, a79e, 0
04bc, 5204, 80e1, 40a2, 0
49fb, 8416, 95e2, 31af, 0
f2a3, 1905, 2cfa, ae0d, 0
aa30, 1d7a, d963, cfb5, 0
d1ef, ce67, bbb0, 62a4, 0
c00a, e631, 152d, 43a3, 0
5522, 5af1, c4f9, 018e, 0
71bf, ddc6, e1d9, ccea, 0
cc0f, 9edb, d200, 5c50, 0
1ce8, 040c, 6a0b, b370, 0
28e6, a511, dcb1, efde, 0
814b, 1c73, 5bab, 7d03, 0
dede, 8bc4, 0a67, 677b, 0
cc5c, e51e, 05b4, 1403, 0
6c63, e9ed, 88cc, 4535, 0
6c90, 182d, ee94, 436f, 0
ecfa, 2975, 3991, 0f34, 0
9ecf, c4e9, 10e2, 3336, 0
282d, 5114, 5366, fc4e, 1
03af, 8163, 5616, 4340, 0
bd6a, 8043, 2d5b, 4f61, 0
ced6, 04db, d68b, cd20, 0
e591, bdff, 832f, e1b4, 0
9ddf, 96cf, 306f, 1c0a, 0
b8ed, 21e6, c965, 35a0, 0
95b0, 5035, 1dc4, f6e4, 0
7d95, 8075, 2368, dd29, 0
1608, 49b2, 75d7, 7edb, 0
21eb, e52a, 6d8a, d567, 0
b2fa, 3284, c26e, e9ab, 0
abbe, 9521, eca8, 0425, 0
f303, cefc, 7ba0, ce7d, 0
e71f, c211, b122, 2320, 0
9bb7, b191, 3be5, 34ac, 0
abc8, 53ed, 84c2, 57f6, 0
1c72, d37b, 89cf, 72fb, 0
fec3, 8766, 17c1, d85d, 0
c534, b8e4, 9e21, ef36, 0
cd51, 5725, aaf1, 4213, 1
e32c, 4829, 1882, 9bbf, 0
ed15, a3e0, c622, 41a6, 0
7f6d, 27fb, f5d5, 435f, 0
9a1e, 73a8, 919f, e984, 0
8c15, 1c6d, b601, 134d, 0
7723, 12a8, 4bc9, 36ef, 0
b5fa, 77ea, 12ff, d055, 0
896a, 1f2d, c50d, 2b91, 0
f91f, c124, 4bc3, 30e4, 0
c042, eeb1, d5d1, 8070, 0
af2f, 7cc4, 8608, 5f29, 0
8bd9, 6a3e, 8166, f09a, 0
1c8d, 5fa7, a584, f74f, 0
c9a1, 9ae3, 3ae7, eeea, 0
8c60, d2bb, b0c8, 7436, 0
a2c6, 72b3, 647d, 15d0, 0
1935, 8dc1, 8a2c, 2c2b, 0
f559, 7771, d5f7, 258f, 0
4785, f310, d1b4, 30a5, 0
3db0, 3a39, 9c33, 2a62, 1
647e, b5b8, 1797, 549c, 0
2b8e, a007, c0cc, 24fc, 0
2fd7, 51ee, 308a, 0912, 0
8f84, 7b73, 7ae0, 7b32, 0
c239, 39af, dc55, 43a6, 0
1a50, f302, b747, f26e, 0
8fec, 274f, 631f, c5e5, 0
1a1a, 8c01, fb18, 945c, 0
c131, ab7f, e6a9, 5b0f, 0
63ef, cf27, 3b33, 9cc3, 0
af57, 3781, 16a2, a8ef, 0
c055, 3482, 2a1b, 457d, 0
f541, 81b5, 18c0, d6f1, 0
b56e, 431a, 3778, 25b3, 0
f95a, 51e5, 65bc, 7980, 0
56a9, 07f1, ca6d, 42bd, 0
91fe, 09be, 0324, ca16, 0
9e12, 5ff7, 5b75, 05d5, 0
1756, 0f2f, 0435, e569, 0
d405, 80d7, 7f92, f5c9, 1
cc39, f77e, 7b87, 38f9, 0
e58c, f34f, 21fb, 077d, 0
843d, c179, f68c, 7c36, 0
1119, 5ac6, 4838, db78, 0
03e4, 0a5b, d8d4, 1d46, 0
65fa, 1f1f, 0c5b, 8819, 0
6d0a, fc03, a9df, 3c7d, 0
0959, e21d, d124, 5921, 0
33f7, d064, 5d14, 2150, 0
5744, 3e05, 8730, d062, 0
95be, 6cf5, b0ba, 29f1, 0
f74b, d54d, 23dc, 55c5, 0
5b92, e862, 1a84, ca7d, 0
eae5, d733, c620, fbea, 0
c7b4, cf65, 59b8, 4803, 0
4de2, 56a6, 0ea1, f442, 0
b27f, 8c5d, b336, 09b7, 0
4e11, fe87, f5f1, 35c1, 0
5b40, 8b25, bd8d, f607, 0
fe34, e295, 369d, 5b3e, 1
3178, e1a3, 15a5, 7543, 0
da5b, 2644, d7d7, 485f, 0
ab7b, 9c03, ea96, 9aa7, 0
cbeb, aa49, cd65, fec0, 0
d62c, 93a0, 6abf, 3496, 0
5bd6, 4f4a, 721e, 4584, 0
f7fb, f067, 608a, daa5, 0
8df5, ad32, d09b, 3f5d, 0
f485, 2466, 728f, 60f5, 0
fd74, 9f91, feea, fe2f, 0
d99d, 4a2b, d16d, a386, 0
500c, 3150, 4684, 85c9, 0
e6b0, 46c1, 3f9b, eae3, 0
85f0, c73b, 84a1, 0466, 0
4e7c, e2d4, 53a0, ddb4, 0
8bc2, 86c4, 40f5, 37f4, 0
9dce, fcdf, cbc4, 9081, 0
a5a8, ec7a, 8c96, 2bd5, 0
9b78, 0f8f, 3761, 08cf, 0
ba7e, e87c, 4c6b, f01b, 1
bf48, 7aed, 6b7f, d11a, 0
e57b, b7e2, 45a7, 8723, 0
c273, 65e8, 86f7, e088, 0
a71b, ac35, b2fe, 1a13, 0
8ffc, 51ee, 501e, e456, 0
ffbf, c21b, a3b8, a8dc, 0
c98f, 39fb, 92ad, 95ac, 0
c06f, a236, 9cfb, 8283, 0
d838, ed20, 7e38, 3304, 0
73d1, 038f, 3ff8, 45b6, 0
ee05, adae, 0d57, e1e4, 0
a939, a16b, c57c, ec5d, 0
35d5, fe26, 9aa1, 258a, 0
8489, fd2d, 4711, 772d, 0
8f62, 30f2, 2572, 365d, 0
5d91, 6c3f, 017a, d144, 0
b2bf, d6e4, 5e9c, 4724, 0
b983, fc06, 249b, 3a73, 0
9d3e, 5978, efb4, d7f7, 0
5099, cecb, 200c, aebe, 1
69e2, ffc9, 286b, fc8b, 0
5d08, 3a15, 08b9, 7848, 0
914b, c757, f8f3, 49b0, 0
d63f, a59c, b157, 5084, 0
3b1b, 6056, 3ae1, 3e95, 0
9b4c, 1488, b4d2, 9d5c, 0
6e8e, 058a, 248f, 363e, 0
8cc8, ead9, 0584, 5585, 0
d72e, e126, 633e, 9a47, 0
b396, 7495, 5ed1, a3a7, 0
04a3, 745a, 8197, 8d40, 0
907a, dd08, 58a7, 7015, 0
e664, 3291, 5d2c, 70a0, 0
63d3, f590, d522, b823, 0
5218, 0988, 0dcf, 5d42, 0
3a33, fb8c, c5b8, c776, 0
6455, 59eb, ca62, cec3, 0
0208, 7c90, 762a, 81c6, 0
b5ed, 2c00, a4d9, 023b, 0
c093, bf9b, 2eef, ff7f, 1
eff6, af15, 0c6e, 462a, 0
20e8, b936, 043f, c150, 0
577c, 0e10, 43dc, dc91, 0
498f, 717b, 29ec, 5d50, 0
76ab, 7a50, 6d5b, 7320, 0
c944, 871d, 1767, bd1c, 0
d7f7, a399, 4e09, 5237, 0
d134, ebb3, 1565, 0321, 0
ad3f, 9467, 0255, f64e, 0
b0f4, 9616, d017, e2ec, 0
a666, 3456, 9d33, 35f1, 0
599f, 37b5, ba71, b2fd, 0
3323, 8cf8, 8cd2, 1e16, 0
329c, 7aa9, 2b29, 46bf, 0
869d, 3b7e, 0966, e8d5, 0
20b2, 25ff, 9121, a2c4, 0
6a4c, b37e, afeb, 14f6, 0
e860, 54be, e951, 13f9, 0
9c62, 18a0, 30cb, e0f8, 0
bdf8, 823b, aff9, d0d0, 1
bdf9, 01b5, 2c9b, c361, 0
f83f, 0428, adcd, 5413, 0
4a90, 5dfa, ea7d, f165, 0
7b71, 03d0, 2506, ad72, 0
2a8c, 9c26, 361a, 2298, 0
54f8, 194e, 8075, be51, 0
15d5, d6a7, 4176, f934, 0
c154, a3f6, 00b6, 1b5d, 0
f3f8, 03d3, 5dac, b060, 0
fc9a, 3536, 8ec1, 6882, 0
5de8, 498a, 2dc8, d0c5, 0
8804, 252c, 9388, 7209, 0
00b6, f35d, b8aa, 671e, 0
0023, e047, e000, dca0, 0
9620, cd07, 0b1a, c0fd, 0
b7ea, c551, 99dc, 82d9, 0
7948, 7fe6, 1661, c577, 0
0791, 1332, 4f6a, 051b, 0
8dae, 10ba, 2b62, 84e6, 0
660c, 75c3, 3998, 802b, 1
0b23, dc85, 91a1, e7ea, 0
91bd, 87e4, e6bd, db5d, 0
5602, 44dd, a49e, 80f7, 0
e6e1, 708b, 4b3f, 5e64, 0
94ac, 7390, efe9, 051e, 0
4bb2, 1991, d524, fed9, 0
df31, cfab, c211, eac2, 0
79f4, 70df, ab94, 3633, 0
5e17, 2823, d03c, f862, 0
c33b, 4c94, e419, f8b7, 0
8dec, d13a, cb05, 2bc7, 0
3081, 1a03, 55fe, f978, 0
0762, a013, 5162, 0cd6, 0
6204, f842, 488e, 2f19, 0
5a4c, 5e9c, 45ff, d2d2, 0
f331, 88fb, d303, 3b08, 0
10af, c574, 1042, f218, 0
aa84, 2fd9, 0959, 1f3f, 0
e435, d5c6, ca62, 4387, 0
e7e4, 60cc, d2d5, 1c3b, 1
faa3, 069b, 80b8, 7eaf, 0
07d0, 55de, bdb3, a259, 0
c1fd, bbea, 289c, cf82, 0
1bf6, 2a90, 09c9, de7f, 0
6fca, 2c7b, 8f3b, 7ce8, 0
1b50, c5db, ea13, 532c, 0
6356, 2ceb, 9f0d, 3b6f, 0
4a37, 1e7d, 31e0, 786f, 0
fc6e, b6e2, 879f, 167b, 0
bbfe, 8028, 24d8, 2e09, 0
f7f3, 03ed, 982a, 60eb, 0
0565, 3d42, 86ea, 371b, 0
bf8a, 5121, d5a3, 76e5, 0
88a8, 73e1, cf80, 4b67, 0
1709, 44e7, 3c41, 5be4, 0
058a, c6a3, 8859, 5171, 0
5d9f, f612, d81b, c3fc, 0
f534, ec4f, 9ca4, c66b, 0
97f5, 6b53, 4b84, 6631, 0
cdbf, 4340, 4e02, b48d, 1
24d0, 54ad, 3398, 5b86, 0
a737, 5f09, cb3b, 19de, 0
2f6d, 62b3, 5958, 0975, 0
7aff, 5ed4, 9b68, f365, 0
161b, ab7f, 0b88, 9d66, 0
79e8, 2fd9, b8a9, e114, 0
acc0, 2dbd, ac9e, 9637, 0
39b5, e1db, 23fc, f63b, 0
26a4, 421c, b4a3, c173, 0
e993, 12c7, 871d, 4bae, 0
c7f1, b830, 97ce, d7f0, 0
389c, bb89, bcf6, 8e3d, 0
9d94, 2f6b, 81d0, 65a7, 0
79d3, 7770, d142, 7e30, 0
e4cc, 202d, 773b, 5146, 0
fadb, 36a5, f343, 1fd8, 0
2ad4, aa40, b138, 2453, 0
5c20, 3457, f80d, bb49, 0
7908, d853, 6ca1, 77ea, 0
0867, fbe5, db58, 5d1f, 1
7348, 0b12, 316d, bb83, 0
acf6, 9ac6, 4807, 925d, 0
86ee, be96, b805, f2b4, 0
299a, 3914, df64, cecb, 0
9985, 512e, 5f77, ef58, 0
49d1, a1ca, b45f, d7dd, 0
5eff, 4242, a2ed, efa4, 0
22ff, 54c1, 6bed, 6906, 0
7cf8, a401, 5c83, 5e05, 0
3fac, a3e5, 6898, 70d6, 0
b78e, fd07, 6a27, f986, 0
dce2, 5456, 6d47, e538, 0
3aaf, edaf, a46d, de1e, 0
c084, f830, 83c4, b9fe, 0
2800, 44c3, 86b5, 7cdd, 0
400b, 0af1, 9c24, a796, 0
f2b5, bc1f, 80a7, cb4a, 0
c51b, 18a4, 81d6, 14ab, 0
df4a, b6da, 1e31, 3baa, 0
184b, 34d9, aeae, d6be, 1
34f8, ca79, ea7b, 083f, 0
7115, 759c, 70f1, 1d93, 0
50db, d0f9, cf2b, 19a1, 0
0c75, 0983, 817a, ca1a, 0
6dba, b836, 0155, 926f, 0
53ec, a97f, 01d2, 9fa0, 0
2385, d62e, dfb2, f8eb, 0
41e7, 2065, 1fe6, 0f0e, 0
4a91, 6b1e, 499e, b872, 0
56b4, e8ff, c40c, e331, 0
bb8a, 8845, e1be, 634a, 0
f941, eb50, f4d8, 3239, 0
58c2, 5b53, bdb7, ea1a, 0
9fdf, 987b, 5299, bd03, 0
49a4, 5eca, 5fb9, 734c, 0
0103, 2ef3, 22ad, f58d, 0
4e87, becc, 6260, 125d, 0
782a, f749, 2b82, 21de, 0
c2f0, 4a88, efdf, c952, 0
c986, c149, e7fe, 5698, 1
fd8a, 48d0, 1dc0, 5ea8, 0
da6b, 5e30, 747f, 9b98, 0
1957, ba33, d0c4, d22d, 0
d1c6, 0811, 88f3, 6053, 0
c785, 5797, 5825, 9a4f, 0
862a, a9c1, cb5a, 18f6, 0
f763, 8448, e7eb, cc6f, 0
59b8, 24e2, 899d, ffbf, 0
9b43, f1b7, 1d02, c9d9, 0
6d02, e8c0, 4c81, 02a6, 0
90f1, 0fdc, e3c4, 45a9, 0
528b, a30c, 82d2, bf4a, 0
842a, b170, 1c4f, 7ec8, 0
38ee, ba52, 3278, 2e67, 0
e712, 4f16, 4637, 09d8, 0
d5a8, e55c, fe1c, e313, 0
e30e, f19d, a0c6, 4c36, 0
838c, 4ac3, ae06, 56e8, 0
ed2d, e915, b805, 67c7, 0
4874, 1d3a, 3449, 8d62, 1
ca3d, c6a3, d3a4, 902d, 0
15cf, 4486, 1582, 26fd, 0
f9f8, 6bef, b288, 3440, 0
941d, 8a16, 68bb, 3a02, 0
3c0d, db58, fe08, 6564, 0
7578, 271c, 8a50, 4710, 0
0aab, a8bd, b4ee, 098e, 0
c0b1, 9718, a196, 03be, 0
71e0, bc65, fcbd, 7af2, 0
c1b5, 3851, 9308, d0ef, 0
a9ed, c271, a647, 43e9, 0
1b9c, 714d, bb8c, dcb8, 0
736a, 7547, 2494, 463f, 0
e712, afa6, b1b9, 5661, 0
9e00, aae0, 3a52, 6f10, 0
55ec, 9719, 0eb6, 6180, 0
2bec, 3000, d268, cfe4, 0
d435, 77bc, 1efc, 27ac, 0
4fb7, 2f2c, 3fa2, d750, 0
02b2, 785e, 3e43, 258f, 1
2988, f6d8, 0715, 5f54, 0
f6e8, cec0, 2c17, 0082, 0
f576, 71f2, 7f18, 8c9f, 0
1614, f586, 53ee, 3457, 0
43db, a70b, 390f, 8cdc, 0
32fb, 1bad, ad5a, 9f72, 0
2410, f5d7, 7fd9, 551a, 0
d578, ffa7, 3566, e470, 0
5d6f, ef80, b470, f900, 0
d139, c4df, 8696, 56fa, 0
5458, 211e, 9ed2, a24e, 0
dbe5, 5a7a, 7792, dc63, 0
98c0, 95bc, 80ac, f50d, 0
3c1c, 3ff8, 4a13, ab7c, 0
b793, 4354, eda1, df81, 0
0c26, 5aaf, 2f09, 4ccb, 0
b918, 3f70, 06d3, acc4, 0
5151, 4ccd, ac8d, 1b39, 0
1db5, 41ad, 9184, f367, 0
0b50, 9f1c, 6af5, 7e79, 1
13e3, 8b6a, 62d5, 52af, 0
0b73, f751, 21a5, 0633, 0
f81e, ad87, 1ddd, 70bc, 0
1182, 0630, 3cd1, a1e4, 0
4c04, 36e4, e3ce, c8ff, 0
c2e2, dc03, 94a8, 8cb6, 0
2f87, cde0, aefb, d9d0, 0
ccb0, 6bff, ec7b, b0b0, 0
3315, 812a, 0ff7, dc5d, 0
bbdf, 34e4, 9afd, a9b0, 0
7616, 0755, fb8d, bcaf, 0
3416, 8bd1, f844, d5a9, 0
af0a, c58f, 4065, 0931, 0
79be, 83fe, 425f, 0d99, 0
70b5, 9c01, ef2a, 90fb, 0
62ed, f576, c1f1, 2a0f, 0
a7fa, 4c9d, c90f, e37c, 0
f47f, 7a8d, ff36, c483, 0
d8ee, 0882, 302a, 5780, 0
ccee, e2a6, 09f6, 4597, 1
70eb, 9a73, 4847, a251, 0
344e, 1dbf, d7a0, 4c68, 0
ee93, 5331, 0bc4, 625e, 0
b7ad, 121d, 0e4f, 7d50, 0
ab84, a3ca, b464, 85dc, 0
34ba, 3c1d, 17e5, 27c7, 0
18b2, 3321, 6e1b, 5a77, 0
0a2f, 7c31, 8d03, 796f, 0
8863, 85ce, 1d69, 49da, 0
33db, 57df, cc1c, 1a94, 0
4096, 39fb, d4ac, 8d93, 0
3bf0, 7196, 7531, 5ed2, 0
8955, 54e1, 8451, f83b, 0
5742, 9270, 267b, 13eb, 0
5906, 8578, f661, a0e4, 0
4515, 792a, cd2c, db3e, 0
c2ae, f419, beee, 9399, 0
e02e, 0046, 9087, 9b87, 0
13df, e598, d006, 715e, 0
89cc, ab57, e6d4, bb54, 1
7404, 3a02, 0a9f, 8208, 0
9b8d, 524f, b6af, 44ef, 0
c48a, 2393, faaf, 15d8, 0
d9c9, 7fa1, 6ca8, eb07, 0
77ac, 065e, 50cd, 2c0a, 0
e8dc, b378, 25f9, 1424, 0
6cab, 51a6, 7fb9, 267e, 0
2d13, 9f2b, 60e8, d49c, 0
10af, e97a, 2c55, 33a6, 0
ecb1, 6d08, 2f8d, 4959, 0
6745, 1e79, e3b6, 58b1, 0
57ec, 7145, f90a, 072a, 0
f71e, fd23, f925, 5751, 0
4a07, d936, 9348, 7a88, 0
ce30, e122, ea1f, 29e7, 0
4dfc, 21c4, bf2b, ccab, 0
c10c, 07f9, 8147, 6e05, 0
757d, 780f, 95da, e171, 0
e55f, dde2, c572, 57a2, 0
2702, 3237, c3df, b4b3, 1
15c3, c0c7, 9ce1, 0bc1, 0
16a6, 748d, bdf3, acee, 0
3752, cd78, 021f, a3de, 0
9adf, 5254, 50be, 46dc, 0
d762, 10ca, 39fc, 39a6, 0
0740, 910c, 1c68, 6e38, 0
1e01, dd58, 84d8, 661b, 0
be2c, 1c9c, d0ff, 4d76, 0
d91d, a0ea, 0128, 8680, 0
f77d, c295, e741, d1fd, 0
3e45, 22de, f64e, 7666, 0
d87c, 1b4d, 1a9b, fb21, 0
f172, aad9, b982, 7daf, 0
112d, 0da6, 040d, 88e9, 0
5dbf, 0d44, 7061, 38ba, 0
7c44, 0f53, 36bf, 901e, 0
5ef9, 2f65, e7b7, 3fe0, 0
0c1f, c7e4, 7396, efdc, 0
5a8a, 4f29, 4422, dc18, 0
8a46, 9894, f92d, f423, 1
5a36, c981, b8f6, 4f86, 0
8aa7, b149, 1009, bad0, 0
3cbf, d336, 87b4, c9a4, 0
7d50, d348, 6c88, 5c88, 0
fb51, 9d84, 67d3, 5e79, 0
8c77, 12a0, 09b9, dfe2, 0
750e, 6d8d, 92ef, 1fe4, 0
28ad, 781f, 8de6, 4389, 0
5390, ff80, fc1c, 09ac, 0
2ef0, 0389, 9d15, 8018, 0
9cda, 26b0, ea52, 8674, 0
e290, f420, a3cf, 7a2c, 0
fa68, ba27, 7185, 0adb, 0
1386, 4a93, ae30, 4789, 0
9ffe, 8500, 53f5, e756, 0
dca5, d128, 5cf7, 4d15, 0
5fe1, a858, d2f3, d6c6, 0
4905, 3fb8, 80aa, f70c, 0
90b7, c075, 9d58, 0535, 0
7cf6, 320a, 0fd9, 5005, 1
d9e5, 07d5, 8ef0, 291d, 0
c5e1, 625b, b0cb, 19fb, 0
c37a, 4842, 8194, cb91, 0
d6c2, 4fa2, 7b0e, ebd5, 0
2388, f049, 1b39, b69e, 0
a5f4, 50e9, 469f, 81e3, 0
391b, bd9a, b593, 4595, 0
f9e7, 4c45, 2e15, 51dc, 0
95a1, 1c5f, f3bf, f573, 0
0f30, 14a1, c473, fc0a, 0
9351, 0dc1, 2bf2, 5a1c, 0
1954, daa4, 9514, 130d, 0
8f9b, 39f1, 2e2f, f30a, 0
ecf2, 650e, 80bd, ee43, 0
b786, 6e95, 6a38, c2a2, 0
c75c, 4c26, 758b, 75a3, 0
290e, 0fca, b5b4, 676f, 0
3b2d, eb48, 04a1, a272, 0
349f, a5d6, 258f, 8b5d, 0
e9f2, 5912, 3954, 8acb, 1
8d63, 80a6, 8dce, 81e7, 0
3a3f, 0556, 67ba, d911, 0
0473, 01ac, b7c2, 9239, 0
19fc, c1dc, 2ced, de97, 0
0beb, 9ca2, 749f, ebbd, 0
31a8, 6df0, e32e, d7d9, 0
33b3, 9922, 9422, c1e4, 0
db38, 51fc, 340b, 776b, 0
c9b5, 101e, 8567, bc0a, 0
6cb1, 68ac, 63e3, 0fb8, 0
0380, a882, 47c0, 9954, 0
1f73, dec2, a268, a79f, 0
b255, d802, d115, cbcb, 0
efe4, 3d95, 3363, 5095, 0
530b, 5b38, 26f8, 0845, 0
eb8a, cd5d, a47f, f074, 0
cee9, be94, 6d00, 8521, 0
e18d, a871, 3c64, 4086, 0
c479, 8cd7, 5bfb, e9d4, 0
3109, 576c, 815d, 7e49, 1
d3a1, e441, 2b51, b52e, 0
d8d4, d601, 077f, c404, 0
034e, e3f1, fd24, b610, 0
3bf7, 1204, 5936, 070b, 0
26d2, 9920, 8701, a2cc, 0
fc83, 66f5, e79e, a6dc, 0
deb9, edd9, 133e, 0a15, 0
44da, 4bba, 9e51, 25a8, 0
9959, e01a, c014, f072, 0
6184, fe10, 9185, 5c8c, 0
02fd, fbb3, addf, f2ef, 0
86d2, 91ae, 0b9d, 911f, 0
c118, 004e, 1a4c, af12, 0
d601, 5267, 22bf, acf4, 0
7ce5, 85e6, fd53, 48db, 0
269e, f2aa, 1854, 7830, 0
b545, 0151, 07bd, 3590, 0
4d87, db54, 3793, e277, 0
2889, a095, ab6e, 158a, 0
6ebf, 46f5, 82c6, ac56, 1
b308, cf60, 82ab, 2f07, 0
afd3, 2520, e88c, c452, 0
e04f, d426, 69a1, 1f2d, 0
144b, b7e6, 8473, 2bf1, 0
ce3c, 3746, f266, 9b27, 0
7f6d, da89, a6af, 8df7, 0
a320, f204, ecce, 0718, 0
3359, 51b8, c1a6, 0c97, 0
565c, b55b, 05a1, ad69, 0
980b, 8543, 9daa, ba88, 0
3d7a, 2bf7, 4c19, bb28, 0
2e6f, 552b, 8c6c, 533e, 0
6481, 0e44, e71d, ff58, 0
ef6a, e849, d6bf, 833b, 0
a093, fcbc, 2c33, 53d1, 0
9795, 613e, ca38, afe5, 0
c3f5, e835, 5c7f, c29d, 0
2fa4, 28d3, 800f, b948, 0
82c8, 07d7, 1867, 75e9, 0
6720, a23f, 55ec, 8d73, 1
25eb, 803f, 863a, b8c7, 0
18a4, e2dc, 6cef, bd51, 0
cbf4, 5a5b, 7b84, cdca, 0
593a, 3b43, faeb, 9db8, 0
f832, 3cba, d7cb, 85bd, 0
5d45, 40a0, b194, fa12, 0
7ab1, f1e1, 9248, 88a3, 0
5541, 4d4d, 8cba, 15db, 0
8fe2, 4577, 39dc, 68e8, 0
1e8d, 4768, b9f6, 0eb7, 0
bbf9, 9aec, 682b, 4d77, 0
20dc, b726, 83fa, 61e3, 0
70eb, 95ea, 6611, 5661, 0
b3d2, 38ff, 001a, 2520, 0
87ee, 4c86, b982, dd82, 0
121f, aa7f, 0df9, 4045, 0
b029, 0cbc, a55a, b14a, 0
5e53, fa78, 97e9, 66f7, 0
9144, 610c, f94e, e2c3, 0
ffa2, dbee, bb4f, 78b9, 1
c849, 6bf7, 9d91, 3487, 0
91bd, 855f, c496, 760b, 0
3439, e0d3, ee0d, 3632, 0
2aad, 4974, 5763, 1ec8, 0
5460, e70a, 6797, f043, 0
675f, 5f40, 86d3, 19bb, 0
682d, 1d06, f2a6, 6cea, 0
0aeb, ef08, 8f15, da3c, 0
a80d, 2dd1, f21c, e414, 0
6f76, 6fb3, 1fb3, f2b4, 0
fa43, 69f0, 2bf9, 8e57, 0
9be7, a58d, d137, 08eb, 0
c6cb, 55af, 60c6, 4d0a, 0
e5dc, 59a2, 073f, 84e9, 0
1a3c, 7c1f, 4682, 26fc, 0
43cf, 5021, 0c5d, 954b, 0
78ae, 03c3, 1d77, 13e5, 0
3f92, 3fcd, 7bb0, 0c2b, 0
e51b, d074, e33c, f39e, 0
6896, 5bd0, 2b52, ed91, 1
5ffb, 0fa5, 3581, eda4, 0
65fb, 988f, c27b, c435, 0
5b54, 81d7, cd82, 96e3, 0
3bf6, 40e7, 4fe3, 368b, 0
1a15, 0f68, 06a4, d930, 0
bbc7, ed3c, bc2b, c7b6, 0
d969, 0d02, 2691, b638, 0
879b, 037f, d8cc, 8619, 0
161b, a17f, 3612, 051a, 0
8836, db50, 4331, ff4f, 0
ed04, 7ca7, ba76, 2bd5, 0
7bed, 9e38, b5b4, 3844, 0
49a7, 08b9, 0802, 21af, 0
0701, 1422, ccd8, 3230, 0
ea16, 2b79, c3f6, 5dbf, 0
7228, 415c, 0d23, 7e55, 0
bacb, f35d, 741c, 34c4, 0
e566, 0c0b, 1b72, d0d7, 0
08bb, ecde, 4ed4, bc9a, 0
aa5c, 17b8, 0961, 8915, 1
111a, ef9d, 38a0, 6cb1, 0
6f5a, 0e64, cae3, c974, 0
34dd, efa8, 6b0c, fc76, 0
8e75, ca7f, 4b0d, bf22, 0
2cad, 1177, a5ea, dda9, 0
db26, 74d9, 0b3a, 2f55, 0
29a7, e431, a523, 6400, 0
aed6, f092, e523, 46e2, 0
4fa9, 9cd9, 9bec, ef1f, 0
3c9f, d82d, 43ca, 2978, 0
0bc3, 3c12, 277a, 1211, 0
d216, 7c47, 7a09, d9d8, 0
b716, 72ae, 1310, d1de, 0
a483, 5ed9, fef1, 6008, 0
bf08, 05a7, 1d18, 6f7b, 0
be53, b572, a0bc, 789c, 0
07d7, 0565, ddc9, 0820, 0
147b, c430, 2cde, 60d0, 0
a812, 8628, a6ed, bfb7, 0
c0c5, a3b6, 4f05, 07e4, 1
9bf2, f57b, c5d4, dbf6, 0
754d, 1df2, 3d42, 4d3a, 0
03d5, ec15, 9087, 0391, 0
b316, ba7f, 784c, 3744, 0
86b7, 5407, d13e, 18d0, 0
